,idx1,score1,idx2,score2,idx3,score3,label_list,professionals_id
7791,85.0,0.53565842,65.0,0.52854586,58.0,0.37102091,"[85.0, 0.53565842, 65.0, 0.52854586, 58.0, 0.37102091]",8e4f5b838fc5490ca13e8aa7dd326400
7792,85.0,0.42571974,86.0,0.28759941,18.0,0.23456396,"[85.0, 0.42571974, 86.0, 0.28759941, 18.0, 0.23456396]",b92d2a8825004722a1474f007e22cc2d
7793,60.0,0.49383643,14.0,0.34283024,-1.0,-1.0,"[60.0, 0.49383643, 14.0, 0.34283024, -1, -1]",5010b5fd57ca4ab58beef5d92dcba6d6
7794,2.0,0.8429603,85.0,0.099392667,-1.0,-1.0,"[2.0, 0.8429603, 85.0, 0.099392667, -1, -1]",ced75486ff2440a2a56243be8dcd8b07
7795,21.0,0.69411987,30.0,0.62256604,85.0,0.3483175,"[21.0, 0.69411987, 30.0, 0.62256604, 85.0, 0.3483175]",d31710825ae7415ebcb32d925aa063a5
7796,29.0,6.02230137,95.0,1.420880969,55.0,1.370992588,"[29.0, 6.02230137, 95.0, 1.4208809690000002, 55.0, 1.370992588]",fb188200f423415e8f8bf815173786e6
7797,58.0,0.72244775,31.0,0.13653204,85.0,0.071734488,"[58.0, 0.72244775, 31.0, 0.13653204, 85.0, 0.071734488]",d28f79bed91448a28e7e37bb571fff38
7798,10.0,0.34914082,82.0,0.34403902,95.0,0.19187169,"[10.0, 0.34914082, 82.0, 0.34403902, 95.0, 0.19187169]",55c6ffe27c5841a4875cdef8c7e35835
7799,29.0,0.64715701,68.0,0.30873787,51.0,0.17897625,"[29.0, 0.64715701, 68.0, 0.30873787, 51.0, 0.17897625]",0fbea6a9235844a19c3f0f2c531912f3
7800,65.0,0.94919078,41.0,0.5221929,50.0,0.51611835,"[65.0, 0.94919078, 41.0, 0.5221929, 50.0, 0.51611835]",6a04b213986c447da12f407f8a98ce80
7801,41.0,0.88999999,21.0,0.57349318,67.0,0.10809191,"[41.0, 0.88999999, 21.0, 0.57349318, 67.0, 0.10809191]",032d64076d6a41cbbb7b8e5d339ed349
7802,41.0,0.96423831,25.0,0.81422229,69.0,0.62672216,"[41.0, 0.96423831, 25.0, 0.81422229, 69.0, 0.62672216]",c4650e42abbd4251aa88b3da903355e1
7803,46.0,0.50822073,41.0,0.40934026,50.0,0.35691234,"[46.0, 0.50822073, 41.0, 0.40934026, 50.0, 0.35691234]",57fb22bee1884d32b78354e2e5d0fa8c
7804,96.0,0.38738546,65.0,0.30620283,95.0,0.1088492,"[96.0, 0.38738546, 65.0, 0.30620283, 95.0, 0.1088492]",ea5075e81110453790aa036e565c2a30
7805,65.0,1.3664713,11.0,0.29437306,58.0,0.26687607,"[65.0, 1.3664713, 11.0, 0.29437306, 58.0, 0.26687607]",91c51064c35844b7929f8b007b23df11
7806,65.0,0.529472014,76.0,0.47682053,2.0,0.27931419,"[65.0, 0.529472014, 76.0, 0.47682053, 2.0, 0.27931419]",8ecb916024a7429789d1a2f5fb8c2b40
7807,50.0,0.74319261,18.0,0.39916351,95.0,0.23789108,"[50.0, 0.7431926099999999, 18.0, 0.39916351, 95.0, 0.23789108]",b3ecb2ceb8b140b99afb6c11979e28f7
7808,18.0,0.81106901,47.0,0.36249641,50.0,0.17858058,"[18.0, 0.81106901, 47.0, 0.36249641, 50.0, 0.17858058]",42b0fc94e8b642248bd970539ffdc502
7809,18.0,0.62828356,33.0,0.61819917,72.0,0.50061458,"[18.0, 0.6282835600000001, 33.0, 0.61819917, 72.0, 0.50061458]",5f9ba40f92b144b7ae1d7095d131ca24
7810,97.0,0.54433692,18.0,0.37597474,91.0,0.33344081,"[97.0, 0.54433692, 18.0, 0.37597474, 91.0, 0.33344081]",89c33aafe36442bb8a5d497ef63247fa
7811,16.0,0.63409531,15.0,0.490411504,29.0,0.37767515,"[16.0, 0.63409531, 15.0, 0.490411504, 29.0, 0.37767515]",9afd625a4d3e43be961cf6a059d61029
7812,72.0,0.22543927,18.0,0.222389,86.0,0.18548153,"[72.0, 0.22543927, 18.0, 0.222389, 86.0, 0.18548153]",477143d568e749e385e97e99417eb6fb
7813,67.0,0.35918444,62.0,0.15162048,35.0,0.13081491,"[67.0, 0.35918444, 62.0, 0.15162048, 35.0, 0.13081491]",12a828f931284038ad3200e9fad9f244
7814,40.0,0.83500004,91.0,0.44412354,50.0,0.37167174,"[40.0, 0.83500004, 91.0, 0.44412354, 50.0, 0.37167174]",f02b7dea05784896a2bf20a1ba774536
7815,7.0,0.58584005,35.0,0.41845137,43.0,0.39281625,"[7.0, 0.58584005, 35.0, 0.41845137, 43.0, 0.39281625]",7b9489b335dd4459a2eca2a00b91a5c5
7816,73.0,0.31456599,21.0,0.31451926,54.0,0.10832723,"[73.0, 0.31456599, 21.0, 0.31451926, 54.0, 0.10832723]",897e19ac1a1a431592244e75e8aeb245
7817,29.0,2.1061885,30.0,0.40135843,21.0,0.366263819,"[29.0, 2.1061885, 30.0, 0.40135843, 21.0, 0.36626381900000005]",adf89077143c4ba4bc83a7e5327e93d8
7818,85.0,0.72855422,33.0,0.54649305,30.0,0.37638366,"[85.0, 0.72855422, 33.0, 0.54649305, 30.0, 0.37638366]",03ee052dcece44c0b85a6ba42f499c4a
7819,19.0,0.34456226,21.0,0.16828585,25.0,0.13917004,"[19.0, 0.34456226, 21.0, 0.16828585, 25.0, 0.13917004]",eb5f8da223104e17a412a512158b090e
7820,41.0,0.89130125,21.0,0.14173232,91.0,0.14015062,"[41.0, 0.8913012499999999, 21.0, 0.14173232, 91.0, 0.14015062]",59dc8af808714bebb358e1a930f11251
7821,29.0,0.55124295,30.0,0.21816735,80.0,0.13358971,"[29.0, 0.55124295, 30.0, 0.21816735, 80.0, 0.13358971]",8a1f2faec8f74c9292cf8b4fed922482
7822,15.0,0.740969,67.0,0.35753447,62.0,0.23310311,"[15.0, 0.740969, 67.0, 0.35753447, 62.0, 0.23310311]",12b4b41c0ce54164bfc6edba8a84e9ef
7823,56.0,0.61097294,29.0,0.15794249,19.0,0.12518322,"[56.0, 0.61097294, 29.0, 0.15794249, 19.0, 0.12518322]",33765a2164df4589a922042d9cd5f640
7824,79.0,0.61376506,25.0,0.60568709,53.0,0.43315539,"[79.0, 0.61376506, 25.0, 0.60568709, 53.0, 0.43315539]",878d2475995a4bc9bd6a1ce26c065b23
7825,18.0,0.68649399,56.0,0.48675537,29.0,0.24521707,"[18.0, 0.68649399, 56.0, 0.48675537, 29.0, 0.24521707]",f1f300fe02b041cbbf3fc7e7e07a99a2
7826,32.0,0.80277953,73.0,0.46793911,67.0,0.4145363,"[32.0, 0.80277953, 73.0, 0.46793911, 67.0, 0.41453629999999997]",bc9e584a2154425ebb74cb526d96545e
7827,65.0,0.70706344,96.0,0.63875657,32.0,0.40340596,"[65.0, 0.70706344, 96.0, 0.63875657, 32.0, 0.40340596]",e097c8bf5d3d4dfd8b29659324415595
7828,73.0,0.92384619,-1.0,-1.0,-1.0,-1.0,"[73.0, 0.92384619, -1, -1, -1, -1]",dc46000ed7974699a8d15863fe35c1cc
7829,2.0,0.608938615,18.0,0.5309934,47.0,0.44611728,"[2.0, 0.608938615, 18.0, 0.5309934, 47.0, 0.44611728]",8a3d8d284906423e8250cbba8c3429a6
7830,29.0,0.32925543,54.0,0.25497121,73.0,0.22320798,"[29.0, 0.32925543, 54.0, 0.25497121, 73.0, 0.22320798]",baada83b203c4dc59a71443fd1c8353d
7831,22.0,0.49615574,72.0,0.38331521,35.0,0.36376223,"[22.0, 0.49615574, 72.0, 0.38331521, 35.0, 0.36376223]",5a103e95fb524b55b460f044ede0cfc0
7832,5.0,0.64289481,73.0,0.37225333,74.0,0.21964876,"[5.0, 0.64289481, 73.0, 0.37225333, 74.0, 0.21964876]",985d7055d3aa408b850ca17d1c19321a
7833,21.0,0.46715331,32.0,0.24532352,54.0,0.20704116,"[21.0, 0.46715331, 32.0, 0.24532352, 54.0, 0.20704116]",f5b3d4671e844f8e9f903ddc378a3fcc
7834,56.0,0.54344088,97.0,0.38134703,40.0,0.048995852,"[56.0, 0.54344088, 97.0, 0.38134703, 40.0, 0.048995852]",8c055fd0a9404c73b76d8e7eb5ffe7c8
7835,41.0,0.3520858,74.0,0.16056398,54.0,0.1400346,"[41.0, 0.3520858, 74.0, 0.16056398, 54.0, 0.1400346]",891a3cd177284049b9b90a99d11b32e1
7836,26.0,0.43471783,21.0,0.39467543,61.0,0.311389908,"[26.0, 0.43471783, 21.0, 0.39467543, 61.0, 0.311389908]",e802f39da55f4c389dd4f71277b07d41
7837,6.0,0.49757168,88.0,0.36274728,10.0,0.31330758,"[6.0, 0.49757168, 88.0, 0.36274728, 10.0, 0.31330758]",9f8d1ed366c94eff90a0cbc932cb6619
7838,50.0,0.29700753,53.0,0.2006505,15.0,0.18467543,"[50.0, 0.29700753, 53.0, 0.2006505, 15.0, 0.18467543]",ac3fd159b26c449694d096c10109741f
7839,36.0,0.3031413,56.0,0.27487707,18.0,0.26800787,"[36.0, 0.3031413, 56.0, 0.27487707, 18.0, 0.26800787]",2553b50c78b846f39eded9827469dbc1
7840,30.0,0.35302213,17.0,0.1578728,33.0,0.088363044,"[30.0, 0.35302213, 17.0, 0.1578728, 33.0, 0.088363044]",32d42620f45e434c98c376c7847bd274
7841,16.0,0.27778119,19.0,0.23214458,67.0,0.21920729,"[16.0, 0.27778119, 19.0, 0.23214458, 67.0, 0.21920729]",59d831a6c1cc4067bba25fbdd70cec25
7842,46.0,0.56555694,33.0,0.33761483,27.0,0.059520487,"[46.0, 0.56555694, 33.0, 0.33761483, 27.0, 0.059520487]",c7ab8e4780fa4f72a53e55257c247a32
7843,67.0,0.46250647,8.0,0.2457507,56.0,0.24555238,"[67.0, 0.46250647, 8.0, 0.2457507, 56.0, 0.24555238]",7c84bd889c4f4d7ca5df95315c10f7ad
7844,17.0,0.40788099,28.0,0.32587144,7.0,0.14499761,"[17.0, 0.40788099, 28.0, 0.32587144, 7.0, 0.14499761]",fd67dbe954a347f7abe3a1bef36f1200
7845,49.0,0.56562161,14.0,0.20955296,32.0,0.17093652,"[49.0, 0.56562161, 14.0, 0.20955296, 32.0, 0.17093652]",e3821201a1854e1ba86ed1d00e3f8523
7846,67.0,0.53220618,93.0,0.1824407,37.0,0.088194408,"[67.0, 0.53220618, 93.0, 0.1824407, 37.0, 0.088194408]",05efc4cf47b647d593538c7aee65638a
7847,18.0,0.95050001,73.0,0.50245517,14.0,0.2915895,"[18.0, 0.95050001, 73.0, 0.50245517, 14.0, 0.2915895]",2e1b81da118c485a907aebe8cd00defb
7848,65.0,0.26142013,62.0,0.16839537,90.0,0.15680467,"[65.0, 0.26142013, 62.0, 0.16839537, 90.0, 0.15680467]",25b9282287c449b0b3a6e49d6dba47b1
7849,16.0,0.91668559,58.0,0.56210738,73.0,0.43180487,"[16.0, 0.9166855899999999, 58.0, 0.56210738, 73.0, 0.43180487]",40998a9a8b854fe8b8a22656e2158271
7850,41.0,0.49244758,19.0,0.33366865,49.0,0.13924095,"[41.0, 0.49244758, 19.0, 0.33366865, 49.0, 0.13924095]",f17b301dc4214b1ca830d17c68ffe4f3
7851,88.0,0.7525,26.0,0.40474933,83.0,0.37407583,"[88.0, 0.7525, 26.0, 0.40474933, 83.0, 0.37407583]",45253627cf044e9cad9ad59e637ccd81
7852,54.0,0.56936318,30.0,0.19967555,77.0,0.17707239,"[54.0, 0.56936318, 30.0, 0.19967555, 77.0, 0.17707239]",33099fe4201b45189a853e6c7521af33
7853,4.0,0.39551288,54.0,0.33584604,73.0,0.24311475,"[4.0, 0.39551288, 54.0, 0.33584604, 73.0, 0.24311475]",aa89e3abdce7471aa14eadab2d58389a
7854,18.0,1.218286922,41.0,1.054688793,25.0,0.719747898,"[18.0, 1.218286922, 41.0, 1.0546887930000002, 25.0, 0.719747898]",b8b03b83a6f94b6fa956c1d17818b17a
7855,91.0,0.39774013,85.0,0.34823379,75.0,0.26870066,"[91.0, 0.39774013, 85.0, 0.34823379, 75.0, 0.26870066]",47e1a3f6f897461c9c69f37e7a1b3a07
7856,35.0,0.683885793,29.0,0.43898317,88.0,0.32844219,"[35.0, 0.683885793, 29.0, 0.43898317, 88.0, 0.32844219]",6a505ff9f5024928a100150d36273803
7857,95.0,0.56836366,97.0,0.38936752,18.0,0.38879257,"[95.0, 0.5683636599999999, 97.0, 0.38936752, 18.0, 0.38879257]",0d05bd09c9674bb0a64f3fb929809eff
7858,85.0,0.65291273,41.0,0.52630705,52.0,0.391375931,"[85.0, 0.6529127299999999, 41.0, 0.52630705, 52.0, 0.391375931]",7f7ab25253504a37856b49835af2ebb6
7859,15.0,0.71549302,21.0,0.18120328,17.0,0.067377791,"[15.0, 0.71549302, 21.0, 0.18120328, 17.0, 0.067377791]",148e2f047f4f48eda43cb1a65d91ad8c
7860,18.0,2.676371238,37.0,1.13451308,56.0,0.83797866,"[18.0, 2.6763712379999998, 37.0, 1.13451308, 56.0, 0.8379786600000001]",62d7966a329c4da0a30808ef0e2f40ca
7861,72.0,0.67000002,-1.0,-1.0,-1.0,-1.0,"[72.0, 0.67000002, -1, -1, -1, -1]",60f3c976c4164f8083c3c05a78197152
7862,33.0,0.26097888,84.0,0.17441574,91.0,0.16741692,"[33.0, 0.26097888, 84.0, 0.17441574, 91.0, 0.16741692]",7319ff2529a14775906591bbc0c342fe
7863,69.0,0.79391879,96.0,0.079249062,58.0,0.072943278,"[69.0, 0.79391879, 96.0, 0.079249062, 58.0, 0.072943278]",d1502c9242aa48eda516ed1d41681961
7864,25.0,0.50448823,97.0,0.26514074,94.0,0.14953774,"[25.0, 0.50448823, 97.0, 0.26514074, 94.0, 0.14953774]",27ccdb105db243e9b58f65a967010256
7865,19.0,0.72428805,60.0,0.17434281,64.0,0.050316513,"[19.0, 0.72428805, 60.0, 0.17434281, 64.0, 0.050316513]",b5019e178ad74387a73d493b70503ed2
7866,41.0,0.46423927,36.0,0.25459367,69.0,0.10115655,"[41.0, 0.46423927, 36.0, 0.25459367, 69.0, 0.10115655]",8d5474a24aa94fab974b7de97d1f23a4
7867,95.0,0.39737317,97.0,0.32036099,56.0,0.2175992,"[95.0, 0.39737317, 97.0, 0.32036099, 56.0, 0.2175992]",1b106c7e0d2e49a9acdc2693eeb8e7e5
7868,10.0,0.463402244,29.0,0.38284409,53.0,0.38039383,"[10.0, 0.46340224399999996, 29.0, 0.38284409, 53.0, 0.38039383]",6dd15920ae1342d9bfe4c03ae498ba79
7869,84.0,0.81254017,19.0,0.07030493,69.0,0.063266061,"[84.0, 0.81254017, 19.0, 0.07030493, 69.0, 0.063266061]",f75e075a3962482ca7f6e41be721d673
7870,62.0,0.50139964,67.0,0.39815012,63.0,0.060033556,"[62.0, 0.50139964, 67.0, 0.39815012, 63.0, 0.060033556]",1f2731403ed44a5e917af141c91ea9d0
7871,21.0,0.46103331,56.0,0.19319427,35.0,0.18611617,"[21.0, 0.46103331, 56.0, 0.19319427, 35.0, 0.18611617]",3b5bd4f62e8441c5b30070ad97ea6440
7872,55.0,0.75732982,18.0,0.723303371,56.0,0.61691291,"[55.0, 0.75732982, 18.0, 0.7233033710000001, 56.0, 0.6169129099999999]",ebc7ad5c082f4cc68149bba642c80c3a
7873,65.0,0.50187546,33.0,0.27464873,43.0,0.11500607,"[65.0, 0.50187546, 33.0, 0.27464873, 43.0, 0.11500607]",2d55ccfe8ec6414f88d3534c77473ee8
7874,50.0,0.731397,54.0,0.52188754,73.0,0.38460013,"[50.0, 0.7313970000000001, 54.0, 0.52188754, 73.0, 0.38460013]",b4905a73bef849fe87a60949a99e49f0
7875,65.0,0.75014186,49.0,0.17695984,18.0,0.041607998,"[65.0, 0.75014186, 49.0, 0.17695984, 18.0, 0.041607998]",98421e45a07f4b6db28d3735836e7830
7876,99.0,0.54918998,65.0,0.35838228,66.0,0.041375156,"[99.0, 0.54918998, 65.0, 0.35838228, 66.0, 0.041375156]",62f8ea56a22c45378a41b88f19a1dadd
7877,41.0,0.74477875,84.0,0.37434947,77.0,0.36441129,"[41.0, 0.74477875, 84.0, 0.37434947, 77.0, 0.36441129]",0fc402dc6dab4bcd8d4f8fac9c544924
7878,21.0,0.49344587,12.0,0.16381334,84.0,0.14255075,"[21.0, 0.49344587, 12.0, 0.16381334, 84.0, 0.14255075]",e64c22c2a7984b42970726a8752a5856
7879,58.0,0.27302304,25.0,0.18695879,65.0,0.17367946,"[58.0, 0.27302304, 25.0, 0.18695879, 65.0, 0.17367946]",1d469d242abb4c72a256ab13dbd3fbc4
7880,65.0,0.33361271,93.0,0.24845718,95.0,0.19236252,"[65.0, 0.33361271, 93.0, 0.24845718, 95.0, 0.19236252]",2ec1cb00e15049079aa8dc4578e1bc7c
7881,95.0,0.42928755,30.0,0.22784939,55.0,0.19705698,"[95.0, 0.42928755, 30.0, 0.22784939, 55.0, 0.19705698]",bb86fecbaf7645faa9842c1a19ac4a25
7882,11.0,0.39871725,65.0,0.29015481,98.0,0.18549827,"[11.0, 0.39871725, 65.0, 0.29015481, 98.0, 0.18549827]",f2dc1e949b2c40d8a19f58f62c67d1f9
7883,18.0,0.83500004,-1.0,-1.0,-1.0,-1.0,"[18.0, 0.83500004, -1, -1, -1, -1]",335dc865a6074ea6b334f06f42cda451
7884,53.0,0.37776816,17.0,0.347217946,97.0,0.30367104,"[53.0, 0.37776816, 17.0, 0.347217946, 97.0, 0.30367104]",72cf4bd044d249cabcc847068eb18b65
7885,29.0,0.72604382,98.0,0.63098333,74.0,0.38914618,"[29.0, 0.72604382, 98.0, 0.63098333, 74.0, 0.38914618]",5b1531e1c92a41028b11e1dd0bd96e0a
7886,67.0,1.51473046,35.0,0.480969515,65.0,0.43753433,"[67.0, 1.51473046, 35.0, 0.480969515, 65.0, 0.43753433]",51ff9bc7eb174d94bdb9f8d98de4f4d2
7887,93.0,0.38504836,21.0,0.34705806,17.0,0.19860785,"[93.0, 0.38504836, 21.0, 0.34705806, 17.0, 0.19860785]",331c0bbeb82945c69b762ef5b70fdecf
7888,60.0,0.49236506,29.0,0.18918969,73.0,0.13144875,"[60.0, 0.49236506, 29.0, 0.18918969, 73.0, 0.13144875]",08545f5a144b4fdf96f6701bf5fa9179
7889,15.0,0.53803581,35.0,0.443996057,3.0,0.30049506,"[15.0, 0.53803581, 35.0, 0.443996057, 3.0, 0.30049506]",152f18c430bd41a6a0b44beb56bd20f9
7890,15.0,0.83500004,67.0,0.80200005,72.0,0.505,"[15.0, 0.83500004, 67.0, 0.80200005, 72.0, 0.505]",ecb5ef981b6048c68efdb218fa20f762
7891,79.0,0.78015852,25.0,0.16219443,-1.0,-1.0,"[79.0, 0.78015852, 25.0, 0.16219443, -1, -1]",c89bd26f00a642b185080570e593cb29
7892,10.0,0.2391815,98.0,0.23083556,58.0,0.14176126,"[10.0, 0.2391815, 98.0, 0.23083556, 58.0, 0.14176126]",b159607093064d7c8d32c0d56749f7c1
7893,41.0,0.8309285,87.0,0.098541714,50.0,0.04627984,"[41.0, 0.8309285, 87.0, 0.098541714, 50.0, 0.04627984]",f7a4885ac4d14fe99937a83b4cbef47a
7894,32.0,2.359617561,35.0,1.35405387,2.0,1.08413587,"[32.0, 2.359617561, 35.0, 1.35405387, 2.0, 1.08413587]",8f72dfab7ed048d19e744ff6db02f9aa
7895,37.0,0.17889461,54.0,0.14784691,80.0,0.13654092,"[37.0, 0.17889461, 54.0, 0.14784691, 80.0, 0.13654092]",e8238f78915348a0bcc67854fc43ee61
7896,41.0,0.41968465,83.0,0.18368611,51.0,0.14080271,"[41.0, 0.41968465, 83.0, 0.18368611, 51.0, 0.14080271]",244d3196188f4f44bb805d34cf6ab5a0
7897,65.0,1.16875846,50.0,1.16515947,76.0,0.87275152,"[65.0, 1.1687584599999998, 50.0, 1.1651594699999999, 76.0, 0.87275152]",f7973431414f47d6b5164b98ee3f104e
7898,64.0,0.43491438,32.0,0.28731799,91.0,0.13390051,"[64.0, 0.43491438, 32.0, 0.28731799, 91.0, 0.13390051]",62900d9d81d1467dac27cdaaf09b484a
7899,41.0,0.52480668,37.0,0.14057228,76.0,0.12945002,"[41.0, 0.52480668, 37.0, 0.14057228, 76.0, 0.12945002]",25d788e3861144f2a188432eb99cb15a
7900,11.0,0.26123592,29.0,0.1261421,27.0,0.11312302,"[11.0, 0.26123592, 29.0, 0.1261421, 27.0, 0.11312302]",68240afecf044cb6818f65e921655267
7901,95.0,0.38464123,18.0,0.36960393,79.0,0.20358092,"[95.0, 0.38464123, 18.0, 0.36960393, 79.0, 0.20358092]",7a31b463159848699a71ddf83bc77348
7902,35.0,1.4356521,95.0,0.86689269,50.0,0.69027022,"[35.0, 1.4356521, 95.0, 0.86689269, 50.0, 0.6902702199999999]",f3ee3cc43b7849499526fd2d6380d5c7
7903,32.0,0.60881352,66.0,0.28229761,85.0,0.25297603,"[32.0, 0.60881352, 66.0, 0.28229761, 85.0, 0.25297603]",f63d6a7b6b81455fb219f456a6e012bd
7904,41.0,0.6460098,5.0,0.48608509,65.0,0.25532836,"[41.0, 0.6460098, 5.0, 0.48608509, 65.0, 0.25532836]",41527a8be58242e2b6c7ebe5fc5e47c0
7905,5.0,2.11314351,11.0,0.3356294,19.0,0.33186632,"[5.0, 2.11314351, 11.0, 0.3356294, 19.0, 0.33186632]",3a61c66348c2431782e12cd75c5781fb
7906,58.0,0.2111987,53.0,0.16404989,11.0,0.081819952,"[58.0, 0.2111987, 53.0, 0.16404989, 11.0, 0.081819952]",cd7fc656f09743a6ae816a898916c940
7907,3.0,0.86650538,58.0,0.268517524,32.0,0.20064339,"[3.0, 0.86650538, 58.0, 0.268517524, 32.0, 0.20064339]",2d5ea825a62a46afa9e0c9e1fc63eeab
7908,3.0,0.73599005,18.0,0.56227231,85.0,0.273489695,"[3.0, 0.73599005, 18.0, 0.56227231, 85.0, 0.27348969500000003]",eb9cd3f70c764b9ebcb8376e8453c9c0
7909,95.0,0.59540313,50.0,0.38591775,79.0,0.19264327,"[95.0, 0.59540313, 50.0, 0.38591775, 79.0, 0.19264327]",1a2bf495d7a34f9497a895c1ee7744c1
7910,95.0,1.36735481,11.0,0.47965032,74.0,0.38170141,"[95.0, 1.3673548100000001, 11.0, 0.47965032, 74.0, 0.38170141]",56ee7df26abb4f86814e5cd430e8d58a
7911,85.0,0.48504484,25.0,0.20216347,65.0,0.14606853,"[85.0, 0.48504484, 25.0, 0.20216347, 65.0, 0.14606853]",69fab14dcb0d486094f53751290519b7
7912,85.0,0.48041853,31.0,0.37684393,49.0,0.29515266,"[85.0, 0.48041853, 31.0, 0.37684393, 49.0, 0.29515266]",f13ae55af97042dcb74b2499bd148aa4
7913,32.0,0.50531548,5.0,0.19962709,6.0,0.11911064,"[32.0, 0.50531548, 5.0, 0.19962709, 6.0, 0.11911064]",a5e756de9d624baa8f5019a15098b7a7
7914,65.0,0.47364295,3.0,0.41061586,30.0,0.38529208,"[65.0, 0.47364295, 3.0, 0.41061586, 30.0, 0.38529208]",0441328056e44eedb84c00afe5b590bb
7915,36.0,1.07287809,10.0,0.51134788,18.0,0.333270037,"[36.0, 1.07287809, 10.0, 0.51134788, 18.0, 0.333270037]",c799244a8e2f48428fd899a1dc8651fa
7916,22.0,0.46551979,41.0,0.29052874,95.0,0.16311809,"[22.0, 0.46551979, 41.0, 0.29052874, 95.0, 0.16311809]",edd977e6a8b44d03a1ae4f7d325f5cb2
7917,25.0,0.42644092,69.0,0.2949841,41.0,0.16960569,"[25.0, 0.42644092, 69.0, 0.2949841, 41.0, 0.16960569]",f91641236d7a4056a8d00af3e42fe96e
7918,56.0,0.23938739,23.0,0.22594495,57.0,0.1648746,"[56.0, 0.23938739, 23.0, 0.22594495, 57.0, 0.1648746]",3cbb742366094adeadb6bfca83781067
7919,30.0,0.43289372,25.0,0.17024209,23.0,0.16429383,"[30.0, 0.43289372, 25.0, 0.17024209, 23.0, 0.16429383]",3a2e15500c154bd3a0af61359bdbaeb9
7920,80.0,0.28738984,57.0,0.22152328,81.0,0.17029877,"[80.0, 0.28738984, 57.0, 0.22152328, 81.0, 0.17029877]",e2db1481ce97407882a133add6025d0c
7921,6.0,0.49221966,89.0,0.39889145,19.0,0.31238502,"[6.0, 0.49221966, 89.0, 0.39889145, 19.0, 0.31238502]",8bc8d9d826fa4fe8bd24842d816ff015
7922,95.0,0.57472361,41.0,0.3877337,56.0,0.36699793,"[95.0, 0.5747236099999999, 41.0, 0.3877337, 56.0, 0.36699793]",fc6ccdd3ada24bd1b70a9696a9b05c3e
7923,14.0,0.68038863,25.0,0.3552658,41.0,0.26152194,"[14.0, 0.68038863, 25.0, 0.3552658, 41.0, 0.26152194]",4838548217424b1dbc88c03a586c8ecb
7924,3.0,0.50499356,5.0,0.37034664,18.0,0.3127172,"[3.0, 0.50499356, 5.0, 0.37034664, 18.0, 0.3127172]",754d16372a2b41d9bb2b9714ec9779f7
7925,35.0,0.95650504,25.0,0.45134294,71.0,0.43296993,"[35.0, 0.95650504, 25.0, 0.45134294, 71.0, 0.43296993]",b790c68789524a30b6033e28e09f44b8
7926,59.0,1.10977829,6.0,0.57766092,33.0,0.53272897,"[59.0, 1.10977829, 6.0, 0.57766092, 33.0, 0.53272897]",bf9319aada9d4c46816dc7d0d70826d9
7927,73.0,0.87829143,65.0,0.31057402,7.0,0.16793786,"[73.0, 0.87829143, 65.0, 0.31057402, 7.0, 0.16793786]",4d40d62eafc2401c830cc12deb067c7f
7928,41.0,0.81877315,73.0,0.51155794,96.0,0.30061597,"[41.0, 0.81877315, 73.0, 0.51155794, 96.0, 0.30061597]",ff92fdaa874246739a7f00e40e749680
7929,50.0,0.59544702,25.0,0.55839515,85.0,0.276822004,"[50.0, 0.5954470199999999, 25.0, 0.55839515, 85.0, 0.276822004]",a0704855ca1a413c8f3b70c84922b400
7930,7.0,0.23588721,69.0,0.22288243,50.0,0.12654202,"[7.0, 0.23588721, 69.0, 0.22288243, 50.0, 0.12654202]",5a71d2eccd8841d489b255dccc7758cd
7931,96.0,0.7493664,86.0,0.13987839,29.0,0.081361227,"[96.0, 0.7493664, 86.0, 0.13987839, 29.0, 0.081361227]",f67ca824612c4ba486d6d08e4da301e1
7932,94.0,0.49062583,68.0,0.39587566,39.0,0.20472844,"[94.0, 0.49062583, 68.0, 0.39587566, 39.0, 0.20472844]",cb9ad9af47b143928c49573d5f1a6cb8
7933,41.0,0.5294795,40.0,0.18302803,36.0,0.1768336,"[41.0, 0.5294795, 40.0, 0.18302803, 36.0, 0.1768336]",0738a261bec842798ec08d6167e78a5e
7934,32.0,0.90100002,-1.0,-1.0,-1.0,-1.0,"[32.0, 0.90100002, -1, -1, -1, -1]",426bccd7932c45ef80e7b6480b251e2b
7935,25.0,0.43175364,41.0,0.091368131,61.0,0.07096716,"[25.0, 0.43175364, 41.0, 0.091368131, 61.0, 0.07096716]",fffa0ff907ff4a9a84cb1b142911eee1
7936,29.0,0.60208631,98.0,0.15042756,4.0,0.085884489,"[29.0, 0.60208631, 98.0, 0.15042756, 4.0, 0.085884489]",a80088a52ccc46dfa592b2939f90ad9d
7937,67.0,0.49630988,4.0,0.42546585,93.0,0.042298321,"[67.0, 0.49630988, 4.0, 0.42546585, 93.0, 0.042298321]",9ccae46c4eee45df86f6e36a09668714
7938,67.0,0.42300737,16.0,0.28430983,37.0,0.25285551,"[67.0, 0.42300737, 16.0, 0.28430983, 37.0, 0.25285551]",cd768d2eec6d4fd4a012c9e3f9dff307
7939,50.0,0.88999999,-1.0,-1.0,-1.0,-1.0,"[50.0, 0.88999999, -1, -1, -1, -1]",fcc7198289014e63bd589e47c36cf12a
7940,28.0,0.79743224,21.0,0.54584146,69.0,0.13723443,"[28.0, 0.79743224, 21.0, 0.54584146, 69.0, 0.13723443]",5b0043cd216d4f048c1c83a54d85a4fd
